datainicial,datafinal,cd_anoexecucao,cd_exercicio,administracao,cd_orgao,sigla_orgao,ds_orgao,cd_unidade,ds_unidade,cd_funcao,ds_funcao,cd_subfuncao,ds_subfuncao,cd_programa,ds_programa,tp_projeto_atividade,cd_projeto_atividade,pa,papa,projetoatividade,ds_projeto_atividade,cd_despesa,ds_despesa,cd_fonte,ds_fonte,sld_orcado_ano,vl_atualizado,vl_congeladoliquido,vl_reservado,vl_cancelado,vl_reservadoliquido,vl_empenhado,vl_anulado,vl_empenhadoliquido,vl_liquidado,vl_pago
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,152,Atividades,Atividades,6152,Adm. do Conselho Municipal dos Direitos da Criança e do Adolescente,33903000,Material de Consumo,00,Tesouro Municipal,50500.0,50500.0,2525.0,880.0,0.0,880.0,880.0,0.0,880.0,880.0,880.0
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,152,Atividades,Atividades,6152,Adm. do Conselho Municipal dos Direitos da Criança e do Adolescente,33903300,Passagens e Despesas com Locomoção,00,Tesouro Municipal,50000.0,50000.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,152,Atividades,Atividades,6152,Adm. do Conselho Municipal dos Direitos da Criança e do Adolescente,33903600,Outros Serviços de Terceiros - Pessoa Física,00,Tesouro Municipal,50000.0,26791.26,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,152,Atividades,Atividades,6152,Adm. do Conselho Municipal dos Direitos da Criança e do Adolescente,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,4958594.0,4958594.0,247929.7,3799291.58,1551549.67,2247741.91,2275576.33,27834.42,2247741.91,1620194.74,1610319.49
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,152,Atividades,Atividades,6152,Adm. do Conselho Municipal dos Direitos da Criança e do Adolescente,33904700,Obrigações Tributárias e Contributivas,00,Tesouro Municipal,10000.0,10000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,152,Atividades,Atividades,6152,Adm. do Conselho Municipal dos Direitos da Criança e do Adolescente,44905200,Equipamentos e Material Permanente,00,Tesouro Municipal,35500.0,35500.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,160,Atividades,Atividades,6160,"Prevenção Sócio-Educativa e Defesa da Criança, Adolescente e do Jovem",33504100,Contribuições,05,Outras Fontes,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,160,Atividades,Atividades,6160,"Prevenção Sócio-Educativa e Defesa da Criança, Adolescente e do Jovem",33903000,Material de Consumo,05,Outras Fontes,250000.0,239159.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,160,Atividades,Atividades,6160,"Prevenção Sócio-Educativa e Defesa da Criança, Adolescente e do Jovem",33903600,Outros Serviços de Terceiros - Pessoa Física,05,Outras Fontes,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,160,Atividades,Atividades,6160,"Prevenção Sócio-Educativa e Defesa da Criança, Adolescente e do Jovem",33903900,Outros Serviços de Terceiros -Pessoa Jurídica,05,Outras Fontes,94234651.0,94054866.91,0.0,45209727.45,14928742.89,30280984.56,32191136.37,1910151.81,30280984.56,25863700.03,25863700.03
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,160,Atividades,Atividades,6160,"Prevenção Sócio-Educativa e Defesa da Criança, Adolescente e do Jovem",33904700,Obrigações Tributárias e Contributivas,05,Outras Fontes,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,160,Atividades,Atividades,6160,"Prevenção Sócio-Educativa e Defesa da Criança, Adolescente e do Jovem",44905200,Equipamentos e Material Permanente,05,Outras Fontes,10000000.0,10000000.0,0.0,21090.61,678.0,20412.61,20412.61,0.0,20412.61,20412.61,20412.61
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,9,302,Projetos,Projetos,9302,"Infra-Estrutura da Prevenção Sócio-Educativa e Defesa da Criança, Adolescente e do Jovem",44504100,Contribuições,05,Outras Fontes,911277.0,911277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,9,302,Projetos,Projetos,9302,"Infra-Estrutura da Prevenção Sócio-Educativa e Defesa da Criança, Adolescente e do Jovem",44905100,Obras e Instalações,05,Outras Fontes,6500000.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,9,302,Projetos,Projetos,9302,"Infra-Estrutura da Prevenção Sócio-Educativa e Defesa da Criança, Adolescente e do Jovem",44905200,Equipamentos e Material Permanente,05,Outras Fontes,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,14,Direitos da Cidadania,422 ,"Direitos Individuais, Coletivos e Difusos",1340,Afirmação da cidade como referência mundial em eventos e turismo,2,118,Atividades,Atividades,2118,"Promoção,  Campanhas, Simpósios e Eventos Turíst., Culturais e Cívicos",33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,536671.0,536671.0,536671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,160,Atividades,Atividades,6160,"Prevenção Sócio-Educativa e Defesa da Criança, Adolescente e do Jovem",44505200,Equipamentos e Material Permanente,05,Outras Fontes,10000000.0,10000000.0,0.0,4451850.37,2020691.81,2431158.56,2473613.3,42454.74,2431158.56,2259504.76,2259504.76
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,9,302,Projetos,Projetos,9302,"Infra-Estrutura da Prevenção Sócio-Educativa e Defesa da Criança, Adolescente e do Jovem",44505200,Equipamentos e Material Permanente,05,Outras Fontes,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,152,Atividades,Atividades,6152,Adm. do Conselho Municipal dos Direitos da Criança e do Adolescente,33909200,Despesas de Exercícios Anteriores,00,Tesouro Municipal,0.0,23208.74,0.0,41212.31,18003.57,23208.74,41212.31,18003.57,23208.74,23208.74,23208.74
2013-01-01,2013-12-31,2013,2013,Direta,90,FUMCAD,Fundo Municipal dos Direitos da Criança e do Adolescente,10,Fundo Municipal dos Direitos da Criança e do Adolescente,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,160,Atividades,Atividades,6160,"Prevenção Sócio-Educativa e Defesa da Criança, Adolescente e do Jovem",33909200,Despesas de Exercícios Anteriores,05,Outras Fontes,0.0,190624.14,0.0,190624.14,0.0,190624.14,190624.14,0.0,190624.14,174540.79,174540.79
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,2,611,Atividades,Atividades,2611,Administração da Carteira Imobiliária,33904700,Obrigações Tributárias e Contributivas,08,Tesouro Municipal - Recursos Vinculados,660000.0,660000.0,0.0,660000.0,0.0,660000.0,660000.0,0.0,660000.0,605000.0,605000.0
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,2,611,Atividades,Atividades,2611,Administração da Carteira Imobiliária,33913900,Outros Serviços de Terceiros - Pessoa Jurídica,08,Tesouro Municipal - Recursos Vinculados,7920000.0,5720000.0,0.0,4521088.85,0.0,4521088.85,4521088.85,0.0,4521088.85,4521088.85,4521088.85
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,466,Projetos,Projetos,1466,E2644 - Aquisição de Áreas para Habitação,44906100,Aquisição de Imóveis,00,Tesouro Municipal,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1132,Acesso à moradia - Regularização fundiária,1,281,Projetos,Projetos,1281,Regularização Fundiária em Assentamentos,44905100,Obras e Instalações,08,Tesouro Municipal - Recursos Vinculados,7294112.0,7293927.52,3428232.64,5417905.08,5152285.08,265620.0,265620.0,0.0,265620.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1132,Acesso à moradia - Regularização fundiária,1,281,Projetos,Projetos,1281,Regularização Fundiária em Assentamentos,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,08,Tesouro Municipal - Recursos Vinculados,86342.0,86342.0,40580.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1132,Acesso à moradia - Regularização fundiária,1,265,Projetos,Projetos,1265,Jardim Miriam - Obras de Regularização,44905100,Obras e Instalações,00,Tesouro Municipal,400000.0,400000.0,304000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,261,Projetos,Projetos,1261,FMH - Mutirões,44905100,Obras e Instalações,00,Tesouro Municipal,500000.0,2277241.59,0.0,901219.97,453792.54,447427.43,447427.43,0.0,447427.43,447427.43,447427.43
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,276,Projetos,Projetos,1276,Projetos e Ações de Apoio Habitacional,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,08,Tesouro Municipal - Recursos Vinculados,6470907.0,6470907.0,38730.52,6982924.51,1960457.07,5022467.44,5358738.7,336271.26,5022467.44,4128927.57,3994799.51
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,276,Projetos,Projetos,1276,Projetos e Ações de Apoio Habitacional,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,1051000.0,1051000.0,833760.0,161266.53,161266.53,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,276,Projetos,Projetos,1276,Projetos e Ações de Apoio Habitacional,44904700,Obrigações Tributárias e Contributivas,08,Tesouro Municipal - Recursos Vinculados,8767.0,8767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,276,Projetos,Projetos,1276,Projetos e Ações de Apoio Habitacional,44904800,Outros Auxílios Financeiros a Pessoas Físicas,00,Tesouro Municipal,1949000.0,22150000.0,0.0,22149971.42,421489.38,21728482.04,22149971.42,421489.38,21728482.04,19575019.04,19570559.04
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,276,Projetos,Projetos,1276,Projetos e Ações de Apoio Habitacional,44905100,Obras e Instalações,03,Transferências Estaduais,79930000.0,74016878.84,74016878.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,276,Projetos,Projetos,1276,Projetos e Ações de Apoio Habitacional,44905100,Obras e Instalações,02,Transferências Federais,4829849.0,4829849.0,0.0,4829849.0,0.0,4829849.0,4829849.0,0.0,4829849.0,1714822.09,1714822.09
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,276,Projetos,Projetos,1276,Projetos e Ações de Apoio Habitacional,44905100,Obras e Instalações,00,Tesouro Municipal,2150000.0,1915574.04,0.0,1928416.88,547916.36,1380500.52,1389589.26,9088.74,1380500.52,1380500.52,1380500.52
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,276,Projetos,Projetos,1276,Projetos e Ações de Apoio Habitacional,44906100,Aquisição de Imóveis,00,Tesouro Municipal,1000000.0,489474.96,489474.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,276,Projetos,Projetos,1276,Projetos e Ações de Apoio Habitacional,44909300,Indenizações e restituições,08,Tesouro Municipal - Recursos Vinculados,1320000.0,1320000.0,620400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,276,Projetos,Projetos,1276,Projetos e Ações de Apoio Habitacional,44903000,Material de Consumo,08,Tesouro Municipal - Recursos Vinculados,72700.0,72700.0,0.0,53489.59,2970.48,50519.11,50519.11,0.0,50519.11,41519.11,41519.11
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,2,611,Atividades,Atividades,2611,Administração da Carteira Imobiliária,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,08,Tesouro Municipal - Recursos Vinculados,254855.0,254855.0,0.0,159690.0,61200.0,98490.0,159690.0,61200.0,98490.0,28813.58,27873.58
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,276,Projetos,Projetos,1276,Projetos e Ações de Apoio Habitacional,44909200,Despesas de Exercícios Anteriores,02,Transferências Federais,0.0,317232.57,0.0,314600.85,0.0,314600.85,314600.85,0.0,314600.85,314600.85,314600.85
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,276,Projetos,Projetos,1276,Projetos e Ações de Apoio Habitacional,44904800,Outros Auxílios Financeiros a Pessoas Físicas,08,Tesouro Municipal - Recursos Vinculados,0.0,3350000.0,0.0,3350000.0,0.0,3350000.0,3350000.0,0.0,3350000.0,3350000.0,3350000.0
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,276,Projetos,Projetos,1276,Projetos e Ações de Apoio Habitacional,44909200,Despesas de Exercícios Anteriores,08,Tesouro Municipal - Recursos Vinculados,0.0,184.48,0.0,184.48,0.0,184.48,184.48,0.0,184.48,184.48,184.48
2013-01-01,2013-12-31,2013,2013,Indireta,91,FMH,Fundo Municipal de Habitação,10,Fundo Municipal de Habitação,16,Habitação,482 ,Habitação Urbana,1133,Acesso à moradia - Ações de habitação,1,276,Projetos,Projetos,1276,Projetos e Ações de Apoio Habitacional,44905100,Obras e Instalações,08,Tesouro Municipal - Recursos Vinculados,0.0,12598.0,0.0,12598.0,48.0,12550.0,12550.0,0.0,12550.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,93,FMAS,Fundo Municipal de Assistência Social,10,Fundo Municipal de Assistência Social,08,Assistência Social,244 ,Assistência Comunitária,1141,Fortalecimento da rede de proteção social - Básica,6,239,Atividades,Atividades,6239,Operação e Manutenção de Centros de Referência da Assistência Social - CRAS,33903200,"Material, Bem ou Serviço para Distribuição Gratuita",00,Tesouro Municipal,400000.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,93,FMAS,Fundo Municipal de Assistência Social,10,Fundo Municipal de Assistência Social,08,Assistência Social,244 ,Assistência Comunitária,1142,Fortalecimento da rede de proteção social - Especial,6,228,Atividades,Atividades,6228,Proteção e Defesa da  Cidadania à  População em  Situação de Rua,33903600,Outros Serviços de Terceiros - Pessoa Física,02,Transferências Federais,1970473.0,970473.0,0.0,597867.67,257719.05,340148.62,343648.62,3500.0,340148.62,314961.3,314961.3
2013-01-01,2013-12-31,2013,2013,Direta,93,FMAS,Fundo Municipal de Assistência Social,10,Fundo Municipal de Assistência Social,08,Assistência Social,244 ,Assistência Comunitária,1142,Fortalecimento da rede de proteção social - Especial,6,235,Atividades,Atividades,6235,Presença Social nas Ruas,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,02,Transferências Federais,1400000.0,2350000.0,0.0,2953944.31,918899.4,2035044.91,3325010.71,1289965.8,2035044.91,1741551.16,1741551.16
2013-01-01,2013-12-31,2013,2013,Direta,93,FMAS,Fundo Municipal de Assistência Social,10,Fundo Municipal de Assistência Social,08,Assistência Social,244 ,Assistência Comunitária,1143,Fortalecimento da rede de proteção social - Assistência Geral,5,842,Projetos,Projetos,5842,X Conferência Municipal de Assistência Social,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,00,Tesouro Municipal,1000000.0,1000000.0,815000.0,935734.67,750734.67,185000.0,185000.0,0.0,185000.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,93,FMAS,Fundo Municipal de Assistência Social,10,Fundo Municipal de Assistência Social,08,Assistência Social,241 ,Assistência ao Idoso,1141,Fortalecimento da rede de proteção social - Básica,6,200,Atividades,Atividades,6200,Inserção Social do Idoso,33903600,Outros Serviços de Terceiros - Pessoa Física,00,Tesouro Municipal,100000.0,100000.0,100000.0,88754.75,88754.75,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,93,FMAS,Fundo Municipal de Assistência Social,10,Fundo Municipal de Assistência Social,08,Assistência Social,241 ,Assistência ao Idoso,1141,Fortalecimento da rede de proteção social - Básica,6,200,Atividades,Atividades,6200,Inserção Social do Idoso,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,15544186.0,20528746.85,0.0,24260172.73,3885810.19,20374362.54,22654451.05,2280088.51,20374362.54,19811274.57,19811274.57
2013-01-01,2013-12-31,2013,2013,Direta,93,FMAS,Fundo Municipal de Assistência Social,10,Fundo Municipal de Assistência Social,08,Assistência Social,241 ,Assistência ao Idoso,1141,Fortalecimento da rede de proteção social - Básica,6,200,Atividades,Atividades,6200,Inserção Social do Idoso,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,03,Transferências Estaduais,700000.0,880000.0,0.0,915056.82,94318.86,820737.96,837898.92,17160.96,820737.96,690751.25,690751.25
2013-01-01,2013-12-31,2013,2013,Direta,93,FMAS,Fundo Municipal de Assistência Social,10,Fundo Municipal de Assistência Social,08,Assistência Social,241 ,Assistência ao Idoso,1141,Fortalecimento da rede de proteção social - Básica,6,200,Atividades,Atividades,6200,Inserção Social do Idoso,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,02,Transferências Federais,470000.0,70000.0,0.0,33240.0,0.0,33240.0,33240.0,0.0,33240.0,30470.0,24930.0
2013-01-01,2013-12-31,2013,2013,Direta,93,FMAS,Fundo Municipal de Assistência Social,10,Fundo Municipal de Assistência Social,08,Assistência Social,241 ,Assistência ao Idoso,1141,Fortalecimento da rede de proteção social - Básica,6,204,Atividades,Atividades,6204,Centro de Atenção Social à População Idosa,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,2013-12-31,2013,2013,Direta,93,FMAS,Fundo Municipal de Assistência Social,10,Fundo Municipal de Assistência Social,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,206,Atividades,Atividades,6206,"Ação Sócio-Educativa e  Preventiva à   Criança, Adolescente e Jovem",33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,279421811.0,276518469.4,0.0,298071255.03,24549024.44,273522230.59,288227212.4,14704981.81,273522230.59,267986010.08,267553803.96
2013-01-01,2013-12-31,2013,2013,Direta,93,FMAS,Fundo Municipal de Assistência Social,10,Fundo Municipal de Assistência Social,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,206,Atividades,Atividades,6206,"Ação Sócio-Educativa e  Preventiva à   Criança, Adolescente e Jovem",33903900,Outros Serviços de Terceiros -Pessoa Jurídica,02,Transferências Federais,5000000.0,687000.0,0.0,538225.21,44340.4,493884.81,536806.65,42921.84,493884.81,452460.58,452460.58
2013-01-01,2013-12-31,2013,2013,Direta,93,FMAS,Fundo Municipal de Assistência Social,10,Fundo Municipal de Assistência Social,08,Assistência Social,243 ,Assistência a Criança e ao Adolescente,1141,Fortalecimento da rede de proteção social - Básica,6,206,Atividades,Atividades,6206,"Ação Sócio-Educativa e  Preventiva à   Criança, Adolescente e Jovem",33903900,Outros Serviços de Terceiros -Pessoa Jurídica,03,Transferências Estaduais,15000000.0,15200000.0,0.0,15769737.38,871322.02,14898415.36,15380651.14,482235.78,14898415.36,12898471.45,12898471.45
2013-01-01,2013-12-31,2013,2013,Direta,93,FMAS,Fundo Municipal de Assistência Social,10,Fundo Municipal de Assistência Social,08,Assistência Social,244 ,Assistência Comunitária,1141,Fortalecimento da rede de proteção social - Básica,6,219,Atividades,Atividades,6219,Ação Socio-Educativa com  Família,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,00,Tesouro Municipal,35382570.0,36393763.19,0.0,40045712.34,4104210.33,35941502.01,39038072.1,3096570.09,35941502.01,34977084.75,34977084.75
