datainicial,datafinal,cd_anoexecucao,cd_exercicio,administracao,cd_orgao,sigla_orgao,ds_orgao,cd_unidade,ds_unidade,cd_funcao,ds_funcao,cd_subfuncao,ds_subfuncao,cd_programa,ds_programa,pa,papa,projetoatividade,ds_projeto_atividade,cd_despesa,ds_despesa,categoria_despesa,ds_categoria,grupo_despesa,ds_grupo,cd_modalidade,ds_modalidade,cd_elemento,cd_fonte,ds_fonte,sld_orcado_ano,vl_atualizado,vl_congeladoliquido,vl_reservado,vl_cancelado,vl_reservadoliquido,vl_empenhado,vl_anulado,vl_empenhadoliquido,vl_liquidado,vl_pago,dataextracao
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,11,0,Tesouro Municipal,95052044.0,97293841.01,0.0,98105664.62,1129121.71,96976542.91,99956626.87,2980083.96,96976542.91,96976542.91,96976542.91,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,11,6,Recursos Próprios da Administração Indireta,0.0,1258202.99,0.0,1258202.99,79846.45,1178356.54,1178356.54,0.0,1178356.54,1178356.54,1178356.54,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31901300,Obrigações Patronais,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,13,0,Tesouro Municipal,29380860.0,29380860.0,0.0,29492532.1,176107.95,29316424.15,29492532.1,176107.95,29316424.15,29316424.15,29316424.15,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31901300,Obrigações Patronais,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,13,6,Recursos Próprios da Administração Indireta,0.0,1500000.0,0.0,3000000.0,2333838.03,666161.97,1500000.0,833838.03,666161.97,666161.97,666161.97,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31909100,Sentenças Judiciais,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,91,0,Tesouro Municipal,34400000.0,31200000.0,9660460.09,25813578.53,4274039.12,21539539.41,21621149.52,81610.11,21539539.41,21539539.41,21539539.41,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31911300,Obrigações Patronais,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,91,"Apl.Dir.Dec.Op. entre Órgãos,Fundos e Ent.Int.Orç.Fiscal e Seg.Social",13,0,Tesouro Municipal,373596.0,225067.95,0.0,330000.0,107401.14,222598.86,330000.0,107401.14,222598.86,222598.86,222598.86,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,600000.0,175497.73,12000.0,257544.53,94046.8,163497.73,169365.73,5868.0,163497.73,163497.73,163497.73,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903600,Outros Serviços de Terceiros - Pessoa Física,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,36,0,Tesouro Municipal,4400000.0,5544926.07,0.0,6081198.67,613952.22,5467246.45,6592383.48,1125137.03,5467246.45,5467246.45,5467246.45,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,9000000.0,4108055.24,268000.0,9418992.76,5830340.87,3588651.89,5037235.41,1448583.52,3588651.89,3588651.89,3572415.39,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Auxilios,2100,Administração da Unidade,33904600,Auxílio-Alimentação,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,46,0,Tesouro Municipal,5500.0,6045500.0,0.0,6245565.71,250827.48,5994738.23,6245565.71,250827.48,5994738.23,5994738.23,5994738.23,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Auxilios,2100,Administração da Unidade,33904600,Auxílio-Alimentação,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,46,6,Recursos Próprios da Administração Indireta,0.0,580000.0,0.0,580000.0,0.0,580000.0,580000.0,0.0,580000.0,580000.0,580000.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33904700,Obrigações Tributárias e Contributivas,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,47,0,Tesouro Municipal,30000.0,50000.0,600.0,49400.0,8170.43,41229.57,49400.0,8170.43,41229.57,41229.57,40378.19,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Auxilios,2100,Administração da Unidade,33904900,Auxílio-Transporte,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,49,0,Tesouro Municipal,1500000.0,1500000.0,0.0,1590816.59,105656.79,1485159.8,2476633.18,991473.38,1485159.8,1485159.8,1485159.8,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Auxilios,2100,Administração da Unidade,33904900,Auxílio-Transporte,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,49,6,Recursos Próprios da Administração Indireta,0.0,50000.0,0.0,50000.0,2879.03,47120.97,50000.0,2879.03,47120.97,47120.97,47120.97,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33909100,Sentenças Judiciais,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,91,0,Tesouro Municipal,0.0,2461783.91,0.0,2461783.91,0.0,2461783.91,2461783.91,0.0,2461783.91,2461783.91,2461783.91,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33909200,Despesas de Exercícios Anteriores,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,92,0,Tesouro Municipal,0.0,55954.08,0.0,55954.08,0.0,55954.08,55954.08,0.0,55954.08,55954.08,55954.08,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,122,Administração Geral,3024,Suporte Administrativo,Atividade,Atividade,2100,Administração da Unidade,33909300,Indenizações e Restituições,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,93,0,Tesouro Municipal,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,126,Tecnologia da Informação,3024,Suporte Administrativo,Atividade,Atividade,2171,Manutenção de Sistemas de Informação e Comunicação,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,850000.0,757555.8,0.0,878225.06,156477.88,721747.18,949755.06,228007.88,721747.18,721747.18,721747.18,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,126,Tecnologia da Informação,3024,Suporte Administrativo,Atividade,Atividade,2171,Manutenção de Sistemas de Informação e Comunicação,33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,6,Recursos Próprios da Administração Indireta,0.0,266889.84,0.0,290322.84,290322.84,0.0,290322.84,290322.84,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,126,Tecnologia da Informação,3024,Suporte Administrativo,Atividade,Atividade,2171,Manutenção de Sistemas de Informação e Comunicação,33909200,Despesas de Exercícios Anteriores,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,92,0,Tesouro Municipal,0.0,46126.9,0.0,46126.9,0.0,46126.9,46126.9,0.0,46126.9,46126.9,46126.9,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,3101,"Construção, Ampliação e Reforma de Equipamentos de Saúde",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,0,Tesouro Municipal,1500000.0,0.0,0.0,695037.69,695037.69,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Projeto,Projeto,3101,"Construção, Ampliação e Reforma de Equipamentos de Saúde",44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,12010230.0,13612390.34,0.0,22302508.72,9283327.68,13019181.04,15302513.8,2283332.76,13019181.04,13019181.04,12414411.52,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,2,Transferências Federais,3000000.0,3000000.0,0.0,4640327.83,1921873.12,2718454.71,3260182.15,541727.44,2718454.71,2718454.71,2608635.27,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,6,Recursos Próprios da Administração Indireta,1500000.0,4260024.18,0.0,7406475.17,3955968.4,3450506.77,4622919.52,1172412.75,3450506.77,3450506.77,2798891.1,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,23850000.0,33162204.64,0.0,47113338.26,16238361.08,30874977.18,38894933.71,8019956.53,30874977.18,30874977.18,30792641.77,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33903900,Outros Serviços de Terceiros -Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,6,Recursos Próprios da Administração Indireta,1398040.0,5112841.29,0.0,8367367.97,5924054.5,2443313.47,5848069.89,3404756.42,2443313.47,2443313.47,2392147.0,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",33909200,Despesas de Exercícios Anteriores,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,92,0,Tesouro Municipal,0.0,84783.16,0.0,84783.16,0.1,84783.06,84783.16,0.1,84783.06,84783.06,84783.06,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,0,Tesouro Municipal,100000.0,3809420.93,0.0,7159406.25,4310642.43,2848763.82,3654237.93,805474.11,2848763.82,2848763.82,2612279.2,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,2,HSPM,Hospital do Servidor Público Municipal,10,Hospital do Servidor Público Municipal,10,Saúde,302,Assistência Hospitalar e Ambulatorial,3003,Ações e serviços da saúde,Atividade,Atividade,4103,"Operação e Manutenção das Unidades Hospitalares, Pronto Socorros e Pronto Atendimento",44905200,Equipamentos e Material Permanente,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,52,6,Recursos Próprios da Administração Indireta,0.0,257816.01,0.0,393985.54,220469.53,173516.01,257816.01,84300.0,173516.01,173516.01,159208.09,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,3,IPREM,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31900500,Outros Benefícios Previdenciários do Servidor ou do Militar,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,5,6,Recursos Próprios da Administração Indireta,1000.0,40.68,0.0,61.02,20.34,40.68,40.68,0.0,40.68,40.68,40.68,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,3,IPREM,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,11,6,Recursos Próprios da Administração Indireta,8058444.0,6912266.36,0.0,6912276.36,10.0,6912266.36,6926617.42,14351.06,6912266.36,6912266.36,6912266.36,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,3,IPREM,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31901300,Obrigações Patronais,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,13,6,Recursos Próprios da Administração Indireta,189190.0,266938.25,0.0,266938.25,0.0,266938.25,291346.23,24407.98,266938.25,266938.25,245278.56,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,3,IPREM,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31909100,Sentenças Judiciais,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,91,6,Recursos Próprios da Administração Indireta,0.0,8100.0,0.0,7996.8,0.0,7996.8,7996.8,0.0,7996.8,7996.8,7996.8,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,3,IPREM,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31909400,Indenizações Trabalhistas,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,90,Aplicações Diretas,94,6,Recursos Próprios da Administração Indireta,140924.0,252834.51,0.0,294096.87,41262.36,252834.51,254344.51,1510.0,252834.51,252834.51,252834.51,25/02/2015 14:29:29
2014-01-01,2014-12-31,2014,2014,Administração Indireta,3,IPREM,Instituto de Previdência Municipal de São Paulo,10,Instituto de Previdência Municipal de São Paulo,9,Previdência Social,122,Administração Geral,3024,Suporte Administrativo,Atividade,Pessoal,2100,Administração da Unidade,31911300,Obrigações Patronais,3,Despesas Correntes,1,PESSOAL E ENCARGOS SOCIAIS,91,"Apl.Dir.Dec.Op. entre Órgãos,Fundos e Ent.Int.Orç.Fiscal e Seg.Social",13,6,Recursos Próprios da Administração Indireta,1165442.0,1173276.38,0.0,1173276.38,0.0,1173276.38,1173276.38,0.0,1173276.38,1173276.38,1173276.38,25/02/2015 14:29:29
