Descrição_Categoria_Código,Textbox112,Textbox113,Descrição_Fonte_Código,Textbox98,Textbox99,Descrição_Especificação_Código,Textbox86,Textbox87,Descrição_Rubrica_Código,Textbox66,Textbox67,Descrição_Alínea_Código,Textbox55,Textbox56,Descrição_Sub_Alínea_Código,Textbox108,Textbox109,Valor_Previsto_Receita_Anual1,Valor_Realizado_Receita,Textbox32,Textbox33
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.06 - OPERAÇÕES URBANA ANHANGABAÚ,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.06 - OPERAÇÕES URBANA ANHANGABAÚ,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.06 - OPERAÇÕES URBANA ANHANGABAÚ,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.06 - OPERAÇÕES URBANA ANHANGABAÚ,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.06 - OPERAÇÕES URBANA ANHANGABAÚ,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.06 - OPERAÇÕES URBANA ANHANGABAÚ,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.06 - OPERAÇÕES URBANA ANHANGABAÚ,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.06 - OPERAÇÕES URBANA ANHANGABAÚ,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.06 - OPERAÇÕES URBANA ANHANGABAÚ,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.06 - OPERAÇÕES URBANA ANHANGABAÚ,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.06 - OPERAÇÕES URBANA ANHANGABAÚ,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.07 - PROGRAMA DE URBANIZAÇÃO E VERTICALIZAÇÃO EM FAVELA,"R$ 2.500.000,00","R$ 6.225.141,53","R$ 208.333,33","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.07 - PROGRAMA DE URBANIZAÇÃO E VERTICALIZAÇÃO EM FAVELA,"R$ 2.500.000,00","R$ 6.225.141,53","R$ 208.333,33","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.07 - PROGRAMA DE URBANIZAÇÃO E VERTICALIZAÇÃO EM FAVELA,"R$ 2.500.000,00","R$ 6.225.141,53","R$ 208.333,33","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.07 - PROGRAMA DE URBANIZAÇÃO E VERTICALIZAÇÃO EM FAVELA,"R$ 2.500.000,00","R$ 6.225.141,53","R$ 208.333,33","R$ 449.531,46","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.07 - PROGRAMA DE URBANIZAÇÃO E VERTICALIZAÇÃO EM FAVELA,"R$ 2.500.000,00","R$ 6.225.141,53","R$ 208.333,33","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.07 - PROGRAMA DE URBANIZAÇÃO E VERTICALIZAÇÃO EM FAVELA,"R$ 2.500.000,00","R$ 6.225.141,53","R$ 208.333,33","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.07 - PROGRAMA DE URBANIZAÇÃO E VERTICALIZAÇÃO EM FAVELA,"R$ 2.500.000,00","R$ 6.225.141,53","R$ 208.333,33","R$ 2.893.414,47","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.07 - PROGRAMA DE URBANIZAÇÃO E VERTICALIZAÇÃO EM FAVELA,"R$ 2.500.000,00","R$ 6.225.141,53","R$ 208.333,33","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.07 - PROGRAMA DE URBANIZAÇÃO E VERTICALIZAÇÃO EM FAVELA,"R$ 2.500.000,00","R$ 6.225.141,53","R$ 208.333,33","R$ 978.218,39","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.07 - PROGRAMA DE URBANIZAÇÃO E VERTICALIZAÇÃO EM FAVELA,"R$ 2.500.000,00","R$ 6.225.141,53","R$ 208.333,33","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.07 - PROGRAMA DE URBANIZAÇÃO E VERTICALIZAÇÃO EM FAVELA,"R$ 2.500.000,00","R$ 6.225.141,53","R$ 208.333,33","R$ 958.390,20","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.07 - PROGRAMA DE URBANIZAÇÃO E VERTICALIZAÇÃO EM FAVELA,"R$ 2.500.000,00","R$ 6.225.141,53","R$ 208.333,33","R$ 945.587,01","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.08 - FUNDO ESPECIAL OPERAÇÃO URBANA  ÁGUA BRANCA - FEAB,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.08 - FUNDO ESPECIAL OPERAÇÃO URBANA  ÁGUA BRANCA - FEAB,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.08 - FUNDO ESPECIAL OPERAÇÃO URBANA  ÁGUA BRANCA - FEAB,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.08 - FUNDO ESPECIAL OPERAÇÃO URBANA  ÁGUA BRANCA - FEAB,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.08 - FUNDO ESPECIAL OPERAÇÃO URBANA  ÁGUA BRANCA - FEAB,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.08 - FUNDO ESPECIAL OPERAÇÃO URBANA  ÁGUA BRANCA - FEAB,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.08 - FUNDO ESPECIAL OPERAÇÃO URBANA  ÁGUA BRANCA - FEAB,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.08 - FUNDO ESPECIAL OPERAÇÃO URBANA  ÁGUA BRANCA - FEAB,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.08 - FUNDO ESPECIAL OPERAÇÃO URBANA  ÁGUA BRANCA - FEAB,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.08 - FUNDO ESPECIAL OPERAÇÃO URBANA  ÁGUA BRANCA - FEAB,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.08 - FUNDO ESPECIAL OPERAÇÃO URBANA  ÁGUA BRANCA - FEAB,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.08 - FUNDO ESPECIAL OPERAÇÃO URBANA  ÁGUA BRANCA - FEAB,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.09 - PROGRAMA DE RECUPERAÇÃO URBANA E SANEAMENTO AMBIEN,"R$ 31.500,00","R$ 167.089,82","R$ 2.625,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.09 - PROGRAMA DE RECUPERAÇÃO URBANA E SANEAMENTO AMBIEN,"R$ 31.500,00","R$ 167.089,82","R$ 2.625,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.09 - PROGRAMA DE RECUPERAÇÃO URBANA E SANEAMENTO AMBIEN,"R$ 31.500,00","R$ 167.089,82","R$ 2.625,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
2 - RECEITAS DE CAPITAL,"R$ 2.444.296.733,00","R$ 942.099.971,36",2.5 - OUTRAS RECEITAS DE CAPITAL,"R$ 704.980.524,00","R$ 536.453.427,05",2.5.9 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01 - OUTRAS RECEITAS,"R$ 684.980.524,00","R$ 536.129.606,07",2.5.9.0.01.09 - PROGRAMA DE RECUPERAÇÃO URBANA E SANEAMENTO AMBIEN,"R$ 31.500,00","R$ 167.089,82","R$ 2.625,00","R$ 0,00","R$ 25.757.112.892,00","R$ 23.239.802.141,30"
